time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
1.0,14,129530514544,0.9730105547524456,0.3930977246667604,6,0,0,0,0,0,0,0,0,0
1.0,15,129530514544,0.9730105547524456,0.3930977246667604,6,0,0,0,0,0,0,0,0,0
1.0,16,129530514544,0.9730105547524456,0.3930977246667604,3,0,0,0,0,0,0,0,0,0
1.0,17,129530514544,0.9730105547524456,0.3930977246667604,1,0,0,0,0,0,0,0,0,0
1.0,1,129530514592,0.7948113035416484,0.5026370931051921,6,0,0,0,0,0,0,0,0,0
1.0,2,129530514592,0.7948113035416484,0.5026370931051921,8,0,0,0,0,0,0,0,0,0
1.0,3,129530514592,0.7948113035416484,0.5026370931051921,2,0,0,0,0,0,0,0,0,0
1.0,4,129530514592,0.7948113035416484,0.5026370931051921,3,0,0,0,0,0,0,0,0,0
1.0,5,129530514592,0.7948113035416484,0.5026370931051921,2,0,0,0,0,0,0,0,0,0
1.0,6,129530514592,0.7948113035416484,0.5026370931051921,5,0,0,0,0,0,0,0,0,0
1.0,7,129530514592,0.7948113035416484,0.5026370931051921,6,0,0,0,0,0,0,0,0,0
1.0,8,129530514592,0.7948113035416484,0.5026370931051921,5,0,0,0,0,0,0,0,0,0
1.0,9,129530514592,0.7948113035416484,0.5026370931051921,9,0,0,1,0,0,0,0,0,0
1.0,10,129530514592,0.7948113035416484,0.5026370931051921,6,0,0,0,0,0,0,0,0,0
1.0,11,129530514592,0.7948113035416484,0.5026370931051921,5,0,0,0,0,0,0,0,0,0
1.0,12,129530514592,0.7948113035416484,0.5026370931051921,6,0,0,0,0,0,0,0,0,0
1.0,13,129530514592,0.7948113035416484,0.5026370931051921,4,0,0,0,0,0,0,0,0,0
1.0,14,129530514592,0.7948113035416484,0.5026370931051921,7,0,0,0,0,0,0,0,0,0
1.0,15,129530514592,0.7948113035416484,0.5026370931051921,2,0,0,0,0,0,0,0,0,0
1.0,16,129530514592,0.7948113035416484,0.5026370931051921,8,0,0,0,0,0,0,0,0,0
1.0,17,129530514592,0.7948113035416484,0.5026370931051921,2,0,0,0,0,0,0,0,0,0
1.0,1,129530514622,0.1952429877980445,0.7224521152615053,7,0,0,0,0,0,0,0,0,0
1.0,2,129530514622,0.1952429877980445,0.7224521152615053,3,0,0,0,0,0,0,0,0,0
1.0,3,129530514622,0.1952429877980445,0.7224521152615053,1,0,0,0,0,0,0,0,0,0
1.0,4,129530514622,0.1952429877980445,0.7224521152615053,8,0,0,0,0,0,0,0,0,0
1.0,5,129530514622,0.1952429877980445,0.7224521152615053,7,0,0,0,0,0,0,0,0,0
1.0,6,129530514622,0.1952429877980445,0.7224521152615053,7,0,0,0,0,0,0,0,0,0
1.0,7,129530514622,0.1952429877980445,0.7224521152615053,7,0,0,0,0,0,0,0,0,0
1.0,8,129530514622,0.1952429877980445,0.7224521152615053,3,0,0,0,0,0,0,0,0,0
1.0,9,129530514622,0.1952429877980445,0.7224521152615053,6,0,0,0,0,0,0,0,0,0
1.0,10,129530514622,0.1952429877980445,0.7224521152615053,4,0,0,0,0,0,0,0,0,0
1.0,11,129530514622,0.1952429877980445,0.7224521152615053,9,0,0,0,0,0,0,0,0,0
1.0,12,129530514622,0.1952429877980445,0.7224521152615053,6,0,0,0,0,0,0,0,0,0
1.0,13,129530514622,0.1952429877980445,0.7224521152615053,4,0,0,0,0,0,0,0,0,0
1.0,14,129530514622,0.1952429877980445,0.7224521152615053,2,0,0,0,0,0,0,0,0,0
1.0,15,129530514622,0.1952429877980445,0.7224521152615053,3,0,0,0,0,0,0,0,0,0
1.0,16,129530514622,0.1952429877980445,0.7224521152615053,3,0,0,0,0,0,0,0,0,0
1.0,17,129530514622,0.1952429877980445,0.7224521152615053,7,0,0,0,0,0,0,0,0,0
1.0,1,129530514652,0.42818414831731433,0.9666548190436696,9,0,0,0,0,0,0,0,0,0
1.0,2,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
1.0,3,129530514652,0.42818414831731433,0.9666548190436696,10,0,0,0,0,0,0,0,0,0
1.0,4,129530514652,0.42818414831731433,0.9666548190436696,6,0,0,0,0,0,0,0,0,0
1.0,5,129530514652,0.42818414831731433,0.9666548190436696,4,0,0,0,0,0,0,0,0,0
1.0,6,129530514652,0.42818414831731433,0.9666548190436696,9,0,0,0,0,0,0,0,0,0
1.0,7,129530514652,0.42818414831731433,0.9666548190436696,9,0,0,0,0,0,0,0,0,0
1.0,8,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
1.0,9,129530514652,0.42818414831731433,0.9666548190436696,10,0,0,0,0,0,0,0,0,0
1.0,10,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
1.0,11,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
1.0,12,129530514652,0.42818414831731433,0.9666548190436696,6,0,0,0,0,0,0,0,0,0
1.0,13,129530514652,0.42818414831731433,0.9666548190436696,2,0,0,0,0,0,0,0,0,0
1.0,14,129530514652,0.42818414831731433,0.9666548190436696,4,0,0,0,0,0,0,0,0,0
1.0,15,129530514652,0.42818414831731433,0.9666548190436696,2,0,0,0,0,0,0,0,0,0
1.0,16,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
1.0,17,129530514652,0.42818414831731433,0.9666548190436696,9,0,0,0,0,0,0,0,0,0
1.0,1,129530514682,0.14008401523652403,0.5183296523637367,5,0,0,0,0,0,0,0,0,0
1.0,2,129530514682,0.14008401523652403,0.5183296523637367,6,0,0,0,0,0,0,0,0,0
1.0,3,129530514682,0.14008401523652403,0.5183296523637367,9,0,0,0,0,0,0,0,0,0
1.0,4,129530514682,0.14008401523652403,0.5183296523637367,5,0,0,0,0,0,0,0,0,0
1.0,5,129530514682,0.14008401523652403,0.5183296523637367,6,0,0,0,0,0,0,0,0,0
1.0,6,129530514682,0.14008401523652403,0.5183296523637367,9,0,0,0,0,0,0,0,0,0
1.0,7,129530514682,0.14008401523652403,0.5183296523637367,5,0,0,0,0,0,0,0,0,0
1.0,8,129530514682,0.14008401523652403,0.5183296523637367,4,0,0,0,0,0,0,0,0,0
1.0,9,129530514682,0.14008401523652403,0.5183296523637367,7,0,0,0,0,0,0,0,0,0
1.0,10,129530514682,0.14008401523652403,0.5183296523637367,5,0,0,1,0,0,0,0,0,0
1.0,11,129530514682,0.14008401523652403,0.5183296523637367,12,0,0,0,0,0,0,0,0,0
1.0,12,129530514682,0.14008401523652403,0.5183296523637367,8,0,0,0,0,0,0,0,0,0
1.0,13,129530514682,0.14008401523652403,0.5183296523637367,6,0,0,0,0,0,0,0,0,0
1.0,14,129530514682,0.14008401523652403,0.5183296523637367,7,0,0,0,0,0,0,0,0,0
1.0,15,129530514682,0.14008401523652403,0.5183296523637367,4,0,0,0,0,0,0,0,0,0
